237,1209,3.9849246231155777,1109970597
237,946,3.9849246231155777,1109969559
237,8370,3.9849246231155777,1109970205
237,750,3.9849246231155777,1109971087
237,841,3.9849246231155777,1109967830
237,1676,3.9849246231155777,1109968758
237,2729,3.9849246231155777,1109969519
237,7116,3.9849246231155777,1109967943
237,3365,3.9849246231155777,1109968980
237,6993,3.9849246231155777,1109969390
237,2176,3.9849246231155777,1109970402
237,4190,3.9849246231155777,1109969539
237,1198,4.0,1109970484
237,1206,5.0,1109968692
237,2571,5.0,1109967118
237,2940,3.9849246231155777,1109967761
237,8670,0,1109970303
237,3134,3.9849246231155777,1109967646
237,2200,0,1109970440
237,3462,3.9849246231155777,1109967189
237,3578,3.9849246231155777,1109968673
237,3095,3.9849246231155777,1109969421
237,1097,3.9849246231155777,1109970487
237,7135,3.9849246231155777,1109967643
237,4406,3.9849246231155777,1109969664
204,1617,3.8666666666666667,1226321441
204,541,3.8666666666666667,1226321444
204,44761,3.8666666666666667,1226321663
204,4848,3.8666666666666667,1226321666
204,1212,3.8666666666666667,1226321861
204,32587,3.8666666666666667,1226321660
204,4226,3.8666666666666667,1226322068
5,1580,5.0,949919978
5,2124,4.371428571428571,949919763
5,2085,4.371428571428571,949949444
5,1225,4.371428571428571,949779173
5,435,4.371428571428571,949920135
5,1374,4.371428571428571,949918787
5,4006,4.371428571428571,949982238
5,1127,4.371428571428571,949896275
5,1282,4.371428571428571,949949396
5,2110,4.371428571428571,949896309
5,1953,4.371428571428571,949810261
5,2918,4.371428571428571,949811559
5,1022,4.371428571428571,949949638
5,1968,4.371428571428571,949811559
5,1220,4.371428571428571,949811523
5,1011,4.371428571428571,949919454
5,410,4.371428571428571,949919883
5,1344,4.371428571428571,949919247
5,296,4.371428571428571,949895708
5,1967,4.371428571428571,949949538
5,3071,4.371428571428571,949918715
5,442,4.371428571428571,949920028
5,1197,5.0,949811490
5,1356,4.371428571428571,949810582
5,185,4.371428571428571,949920047
5,3108,4.371428571428571,949919738
5,357,4.371428571428571,949919681
5,2054,4.371428571428571,949896114
5,588,5.0,949949486
474,89745,4.307142857142857,1425643497
474,377,4.307142857142857,1425645567
474,1704,4.307142857142857,1425644064
474,5377,4.307142857142857,1425643120
474,59315,4.307142857142857,1425643495
474,145,4.307142857142857,1425645124
548,1923,2.0,1000729826
548,6620,3.36480884385076,1099106625
548,1248,4.0,974779724
548,804,3.36480884385076,1145756452
548,4474,3.36480884385076,1022678648
548,76293,3.36480884385076,1285807709
548,4927,0,1053171780
548,91658,3.36480884385076,1372000086
548,67193,3.36480884385076,1291481406
548,8191,3.36480884385076,1096856982
548,109205,0,1392653890
548,116799,3.36480884385076,1428155178
548,6419,3.36480884385076,1055595688
548,85414,3.36480884385076,1371222273
548,3507,3.0,978953566
548,8781,3.36480884385076,1131634907
548,161,3.36480884385076,1021100453
548,4495,3.36480884385076,1030464554
548,3194,3.36480884385076,1067207663
548,7040,3.36480884385076,1071595982
548,66934,3.0,1260618718
548,91610,0,1323606101
548,3347,3.36480884385076,1053171599
548,3545,3.36480884385076,1073215458
548,537,3.36480884385076,1076810727
548,1293,3.5,981312829
548,1090,3.0,974810188
548,2858,3.5,974778291
548,56788,3.36480884385076,1201665430
548,4881,4.0,1053907106
548,86911,3.36480884385076,1340372360
548,108076,0,1396605893
548,7125,0,1174742869
548,4086,3.36480884385076,1028129848
548,116,3.36480884385076,1135940972
548,948,3.36480884385076,1053171326
548,1987,3.36480884385076,981313848
548,111113,3.36480884385076,1417458013
548,3989,3.36480884385076,1183860154
548,6247,3.36480884385076,1053422931
548,915,3.36480884385076,1022676611
548,140816,0,1472045752
548,38499,3.36480884385076,1223996377
548,932,3.36480884385076,1021572980
548,7881,0,1085800791
548,2804,3.5,974809897
548,2398,3.5,974810144
548,1331,3.36480884385076,981312703
548,7162,3.36480884385076,1133584636
548,1405,3.0,1076209789
548,2012,3.0,1076809750
548,2956,3.36480884385076,981313524
548,40819,2.5,1132463343
548,112735,0,1405681485
548,7357,3.36480884385076,1199574900
548,8650,3.36480884385076,1199391435
548,26467,0,1247839032
548,4684,0,1053173682
548,5008,3.0,1199574925
548,84098,0,1296603094
548,25952,3.36480884385076,1126235756
548,7815,0,1084413396
548,3377,0,1186274522
548,4175,0,1053171148
548,99089,0,1356000054
548,6810,3.36480884385076,1064974592
548,94,3.36480884385076,1053172557
548,2971,3.36480884385076,978360689
548,3471,3.5,978360730
548,102194,3.36480884385076,1384649888
548,2782,3.36480884385076,1199391598
548,96565,0,1346949557
548,4914,3.36480884385076,1021572576
548,4211,3.36480884385076,986694070
548,50245,0,1242683178
548,4054,1.5,1001166045
548,1029,3.5,1011142236
548,47092,0,1251526606
548,90057,0,1398961745
548,5034,3.36480884385076,1022679737
548,3478,3.36480884385076,981313301
548,3334,3.0,974779771
548,74795,3.36480884385076,1296916834
548,2424,2.5,1076810074
548,2634,3.36480884385076,1134102745
548,97304,3.36480884385076,1364714630
548,5991,2.0,1048001909
548,62511,3.36480884385076,1325351571
548,3706,3.36480884385076,974779821
548,1721,2.5,1053087784
548,4848,3.5,1017859526
548,5060,3.0,1053171373
548,8522,3.36480884385076,1136441189
548,7130,0,1199559015
548,160718,0,1469713151
548,47610,2.5,1170002908
548,33166,3.36480884385076,1175824127
548,1678,3.36480884385076,1053172220
548,6856,0,1066411252
548,4803,3.36480884385076,1145736718
548,288,3.36480884385076,1074131478
548,3700,3.36480884385076,1039881097
548,6650,4.0,1062886594
548,904,4.0,974777410
548,26564,3.36480884385076,1173477942
548,2135,3.36480884385076,978953720
548,2616,2.5,1076810622
548,5199,0,1022677990
548,87304,3.36480884385076,1319862609
548,143657,0,1471257899
548,4973,3.0,1133584658
548,34608,0,1122972398
548,26079,0,1225036203
548,587,2.5,1022680570
548,7300,3.36480884385076,1199390790
548,142488,3.36480884385076,1452944320
548,1104,3.5,974777410
548,3093,3.36480884385076,981312522
548,30898,3.36480884385076,1140291695
548,87218,0,1307379550
548,3929,4.5,1022958694
548,104913,3.36480884385076,1449412071
548,89881,0,1318091715
548,1940,3.36480884385076,1412348227
548,4276,3.36480884385076,1022678059
548,590,3.0,1022958550
548,929,3.36480884385076,1022242645
548,128360,3.36480884385076,1468681977
548,2289,3.5,974779093
548,1238,3.36480884385076,974780397
548,8583,0,1088487637
548,49286,3.36480884385076,1214927078
548,26430,0,1244930358
548,4855,3.0,1002725300
548,1361,3.36480884385076,974779556
548,7149,3.36480884385076,1131635565
548,1997,3.36480884385076,978185575
548,3928,3.36480884385076,1157944138
548,55765,3.36480884385076,1270485127
548,4205,3.36480884385076,1076968513
548,3138,3.36480884385076,1022678681
548,7027,3.36480884385076,1071596009
548,47423,3.36480884385076,1202185054
548,7571,0,1165452927
548,81898,0,1414252378
548,7147,3.0,1118102127
548,1500,3.36480884385076,1053172366
548,7266,3.36480884385076,1078625723
548,4322,3.0,1021196353
548,47978,0,1195596996
548,49822,3.36480884385076,1167188876
548,4515,3.5,1342849666
548,104879,3.36480884385076,1401038658
548,26084,3.36480884385076,1119491366
548,8499,3.36480884385076,1087766595
548,2112,3.36480884385076,986694509
548,370,3.36480884385076,1076809759
548,3682,3.36480884385076,1021195577
548,99741,0,1371290032
548,25941,0,1222176511
548,736,2.0,1076809407
548,296,3.5,981314122
548,97817,0,1351546780
548,1682,3.5,1053088101
548,116161,3.36480884385076,1421073514
548,3296,3.36480884385076,986725674
548,1068,0,1089886857
548,107141,3.36480884385076,1393613055
548,6639,3.36480884385076,1064696950
548,4144,3.5,1005922068
548,26242,3.36480884385076,1134529434
548,86487,0,1351010563
548,7396,3.36480884385076,1342849277
548,4674,0,1021196759
548,4318,3.36480884385076,1000729801
548,480,2.5,978953638
548,4654,3.36480884385076,1022678878
548,149354,3.36480884385076,1463150376
548,32943,0,1257441601
548,72720,3.36480884385076,1323707231
548,911,3.0,974809373
548,3871,3.36480884385076,1199576012
548,77561,3.36480884385076,1273415148
548,27878,3.36480884385076,1137366685
548,1247,3.36480884385076,974781004
548,60766,4.0,1372603828
548,581,3.36480884385076,974779641
548,3422,3.36480884385076,1053172254
548,2360,3.36480884385076,1108846695
